Price,Lat,Lng,Type,Floors,Building,Rooms,Floor,Area
3250.0,56.238517,43.969972999999996,Resale,5,Brick,3,4,59.0
2100.0,56.27842800000001,43.91602,Resale,5,Brick,1,2,30.5
8320.0,56.319444,44.060182,Resale,6,Brick,3,5,128.0
2250.0,56.348312,43.851243,Resale,5,Brick,1,5,33.0
2050.0,56.25222700000001,43.851252,Resale,9,Brick,1,9,34.0
2700.0,56.30194300000001,43.937884999999994,Resale,9,Brick,2,3,38.0
8200.0,56.32192,43.991479,Resale,4,Brick,3,3,82.0
6250.0,56.31265,44.002564,Resale,7,Brick,2,3,85.8
1750.0,56.246446,43.852383,Resale,5,Brick,1,3,32.0
3411.1,56.29734300000001,44.085190999999995,Resale,17,Brick,1,3,44.5
3250.0,56.291653000000004,44.068132,New,9,Brick,1,7,50.0
3224.0,56.306368000000006,43.995701000000004,New,18,Brick,2,9,61.5
5922.15,56.348926,43.872712,New,17,Brick,3,10,91.1
3300.0,56.285858,44.050363,Resale,17,Brick,1,12,44.7
9700.0,56.308965,44.029944,Resale,12,Brick,3,10,92.0
3800.0,56.359593999999994,43.858088,Resale,6,Brick,2,5,59.0
5200.0,56.323253,43.950722,Resale,4,Brick,4,4,100.0
3150.0,56.347265,43.936259,Resale,19,Brick,1,2,45.0
2760.0,56.267162,44.023531,Resale,17,Brick,1,16,40.5
14000.0,56.318709999999996,44.010936,Resale,5,Brick,5,4,143.0
7100.0,56.326108,44.028058,Resale,5,Brick,3,2,78.8
2170.0,56.287342,44.042602,Resale,5,Brick,1,4,29.2
4900.0,56.27143100000001,43.976665000000004,Resale,5,Brick,2,2,71.4
6900.0,56.309098999999996,44.003884,Resale,18,Brick,2,2,72.3
1600.0,56.299791000000006,43.933924,Resale,2,Brick,2,2,48.0
3400.0,56.23406,43.965832,Resale,10,Brick,2,3,63.0
5500.0,56.324695999999996,43.95772,Resale,10,Brick,3,6,73.5
5000.0,56.279012,43.994614,Resale,11,Brick,2,10,62.5
6240.0,56.313139,44.014395,New,17,Brick,3,5,88.0
4400.0,56.31353299999999,44.02101500000001,Resale,4,Brick,3,2,76.3
3200.0,56.36190799999999,43.853713,Resale,9,Brick,2,2,46.0
7500.0,56.319444,44.060182,Resale,6,Brick,3,5,130.0
3000.0,56.283864,44.075417,Resale,17,Brick,1,7,44.7
4000.0,56.30234300000001,44.07663,Resale,9,Brick,1,2,40.0
3100.0,56.343419,43.923466999999995,Resale,9,Brick,2,5,44.3
4780.0,56.291653000000004,44.068132,New,9,Brick,3,4,80.0
2200.0,56.331892,43.956928999999995,Resale,5,Brick,3,5,41.3
3100.0,56.29865699999999,44.058753,Resale,9,Brick,2,3,46.0
2940.0,56.270970999999996,43.92990800000001,New,10,Brick,2,6,53.0
2900.0,56.288036,43.983169000000004,Resale,18,Brick,1,3,37.6
6000.0,56.347265,43.936259,Resale,16,Brick,3,15,91.0
3250.0,56.324463,44.001888,Resale,9,Brick,3,7,60.0
13000.0,56.313448,43.99818,Resale,8,Brick,2,7,120.0
2970.0,56.346906000000004,43.801215,Resale,5,Brick,2,5,47.1
2100.0,56.336543000000006,43.839349,Resale,9,Brick,1,9,32.2
2200.0,56.36631600000001,43.801099,Resale,10,Brick,1,2,43.5
4911.12,56.318201,44.014871,New,19,Brick,2,4,68.4
2600.0,56.291359,43.937247,New,10,Brick,1,3,35.5
1330.0,56.280726,43.93907100000001,New,10,Brick,1,5,23.1
2350.0,56.271336,43.915849,Resale,5,Brick,2,1,45.0
1600.0,56.281966000000004,43.935244,Resale,2,Brick,2,1,38.6
2200.0,56.23406,43.965832,Resale,10,Brick,1,2,39.0
8000.0,56.306103,43.995430999999996,Resale,10,Brick,3,7,95.0
2250.0,56.293637,44.040706,Resale,5,Brick,2,1,45.0
12500.0,56.314292,44.018177,Resale,11,Brick,3,4,90.0
3600.0,56.319295,44.030322,Resale,12,Brick,2,1,49.0
5250.0,56.37240799999999,43.823853,Resale,19,Brick,2,14,70.0
2870.0,56.233293999999994,43.964906,Resale,17,Brick,1,6,38.0
4100.0,56.326887,44.005986,Resale,9,Brick,3,5,63.0
3300.0,56.317712,44.018311,Resale,5,Brick,1,5,38.0
4200.0,56.33270600000001,43.868859,Resale,10,Brick,4,1,88.0
2450.0,56.23406,43.965832,Resale,10,Brick,1,1,39.0
3500.0,56.294591000000004,44.077241,Resale,10,Brick,1,7,45.0
4000.0,56.294591000000004,44.077241,Resale,9,Brick,1,6,45.8
2300.0,56.3085,43.944919,Resale,23,Brick,1,6,37.0
2100.0,56.323347999999996,43.879827,Resale,10,Brick,1,4,36.6
2600.0,56.324463,44.001888,Resale,5,Brick,2,1,39.0
3600.0,56.326887,44.005986,Resale,9,Brick,3,9,60.0
2390.0,56.31746700000001,44.05454,Resale,9,Brick,1,6,33.2
3700.0,56.297971999999994,44.072363,Resale,9,Brick,3,7,64.0
3300.0,56.261508,43.875873999999996,Resale,9,Brick,3,3,60.0
4500.0,56.344292,43.944874,Resale,17,Brick,1,5,45.0
2900.0,56.29193299999999,43.934651,Resale,5,Brick,3,1,55.4
1650.0,56.330330000000004,43.839698999999996,Resale,6,Brick,1,1,30.4
11450.0,56.314013,44.019596,Resale,5,Brick,3,5,113.5
3800.0,56.365781999999996,43.810226,Resale,14,Brick,2,5,72.0
5000.0,56.257023,43.982009999999995,Resale,9,Brick,4,5,78.4
3100.0,56.365781999999996,43.810226,Resale,15,Brick,2,5,71.0
2300.0,56.30005,44.007819,Resale,5,Brick,2,4,40.0
5200.0,56.302163,44.029882,Resale,17,Brick,2,10,68.0
3200.0,56.282835,43.944434,Resale,9,Brick,3,9,63.0
2300.0,56.29525,44.061637,Resale,9,Brick,1,1,34.4
1600.0,56.31510600000001,43.883178,Resale,5,Brick,1,3,30.0
2000.0,56.29521999999999,44.042341,Resale,5,Brick,1,3,30.0
6600.0,56.33106899999999,43.873314,Resale,10,Brick,2,7,76.0
2200.0,56.325724,43.933861,Resale,9,Brick,1,8,35.0
2800.0,56.324142,43.991883,Resale,5,Brick,2,4,40.2
3580.0,56.340854,43.909957,Resale,10,Brick,2,3,53.0
1950.0,56.34465600000001,43.871994,Resale,5,Brick,1,4,31.0
10800.0,56.312445,44.002078999999995,Resale,9,Brick,2,6,108.0
1790.0,56.29006,43.940463,Resale,5,Brick,1,5,32.6
4300.0,56.255447,43.970144,Resale,25,Brick,2,9,60.0
5030.0,56.28629300000001,44.065158000000004,Resale,10,Brick,2,6,62.0
7022.4569999999985,56.313139,44.014395,New,17,Brick,3,11,94.7
3081.6,56.348926,43.872712,New,17,Brick,1,4,42.8
3092.5,56.306368000000006,43.995701000000004,New,18,Brick,2,13,61.8
2100.0,56.365781999999996,43.810226,New,14,Brick,1,6,41.1
3400.0,56.313139,44.014395,New,17,Brick,1,10,46.6
3057.6,56.270970999999996,43.92990800000001,New,10,Brick,2,6,55.0
5600.0,56.315346,44.02292,Resale,10,Brick,2,2,63.0
4900.0,56.344007,43.93678900000001,Resale,9,Brick,3,7,79.8
3300.0,56.33586500000001,43.836663,Resale,5,Brick,3,1,61.4
2392.5,56.270970999999996,43.92990800000001,New,10,Brick,1,6,41.0
5945.053000000001,56.318201,44.014871,New,13,Brick,3,2,88.6
2830.08,56.345988,43.87158,New,17,Brick,1,3,42.88
4916.4,56.345988,43.87158,New,17,Brick,2,3,72.3
4881.04,56.345988,43.87158,New,17,Brick,2,10,71.78
4930.614000000001,56.311721,44.025094,New,17,Brick,2,4,66.54
10165.35,56.345988,43.87158,New,17,Brick,5,12,153.51
3143.52,56.345988,43.87158,New,17,Brick,1,15,43.66
3556.8,56.313139,44.014395,New,17,Brick,1,7,48.0
2099.0,56.358367,43.852563,Resale,4,Brick,2,4,46.0
2450.0,56.231338,43.868365000000004,Resale,5,Brick,2,5,46.0
2250.0,56.230762,43.857019,Resale,5,Brick,2,5,40.0
3111.12,56.345988,43.87158,Resale,17,Brick,1,7,43.21
3729.235,56.313139,44.014395,New,17,Brick,1,10,49.69
4265.64,56.345988,43.87158,New,17,Brick,2,3,62.73
4930.614000000001,56.313139,44.014395,New,17,Brick,2,7,66.54
4930.614000000001,56.311721,44.025094,New,17,Brick,2,4,66.54
2300.0,56.31980400000001,43.86999,Resale,6,Brick,2,5,46.0
4400.0,56.267162,44.023531,Resale,19,Brick,3,12,67.0
1750.0,56.318895,43.87580300000001,Resale,5,Brick,1,5,30.9
3500.0,56.322979000000004,43.932208,Resale,9,Brick,2,7,45.0
3700.0,56.255447,43.970144,Resale,4,Brick,3,4,76.0
2100.0,56.229847,43.957217,Resale,9,Brick,1,6,29.3
2500.0,56.357634,43.811546,Resale,5,Brick,2,3,48.0
6150.0,56.348926,43.872712,Resale,17,Brick,2,6,72.0
2450.0,56.229406000000004,43.821077,Resale,10,Brick,1,3,42.1
7700.0,56.309098999999996,44.003884,Resale,14,Brick,2,5,75.0
9600.0,56.320942,43.995467,Resale,5,Brick,3,3,80.0
3000.0,56.330884,43.876754999999996,Resale,5,Brick,3,5,55.7
6200.0,56.255447,43.970144,Resale,25,Brick,3,5,78.0
2600.0,56.290473999999996,44.040383,Resale,5,Brick,2,4,43.0
4300.0,56.32055,43.98765,Resale,9,Brick,2,9,54.1
1880.0,56.356333,43.816873,Resale,10,Brick,1,6,34.0
2350.0,56.33150300000001,43.875713,Resale,5,Panel,2,1,50.0
2200.0,56.3416323981,43.9122727947,Resale,10,Panel,1,1,31.0
8500.0,56.323315,44.000774,Resale,10,Brick,2,2,83.0
2500.0,56.355789,43.818831,Resale,5,Panel,2,1,50.0
12500.0,56.315371,44.022156,Resale,10,Brick,3,4,120.0
2050.0,56.27153015,43.91194916,Resale,5,Brick,2,5,43.0
2980.0,56.319529,43.944846999999996,Resale,5,Panel,2,4,37.0
2400.0,56.230971999999994,43.87748300000001,Resale,5,Brick,2,3,46.6
6647.34,56.318201,44.014871,New,6,Brick,3,6,95.0
3811.8520000000003,56.318201,44.014871,New,13,Brick,1,6,49.4
5031.309,56.318201,44.014871,New,19,Brick,2,6,68.7
3932.711,56.318201,44.014871,New,19,Brick,1,7,49.4
5439.374,56.318201,44.014871,New,19,Brick,2,4,76.6
3761.4559999999997,56.318201,44.014871,New,19,Brick,1,4,49.4
8982.0,56.31313299999999,44.001305,Resale,9,Brick,3,7,99.8
925.0,56.256463000000004,43.864447999999996,Resale,5,Brick,2,2,41.0
2100.0,56.25589300000001,43.865301,Resale,5,Panel,2,1,45.0
1600.0,56.3116221091,43.8803314233,Resale,5,Brick,1,1,31.0
2590.0,56.294945,44.007397,Resale,4,Brick,2,3,42.0
2500.0,56.298386,44.035675,Resale,9,Brick,1,2,35.0
1850.0,56.317512,43.941272,Resale,3,Brick,1,3,31.6
4543.2,56.319664,43.99022,Resale,6,Brick,1,3,50.48
4550.0,56.350607,43.862246999999996,Resale,9,Panel,3,7,63.0
2300.0,56.299285999999995,43.937256,Resale,5,Brick,2,3,45.0
4550.0,56.296703,43.99613,Resale,12,Brick,2,3,46.0
1400.0,56.269086,43.870125,Resale,9,Brick,1,7,22.0
3250.0,56.277993,43.986736,Resale,5,Brick,2,3,43.7
4080.0,56.285563,44.080798,Resale,10,Panel,3,8,65.4
6449.6359999999995,56.311721,44.025094,New,17,Brick,3,6,88.17
5400.0,56.345988,43.87158,Resale,17,Brick,3,10,91.11
5905.25,56.345988,43.87158,Resale,17,Brick,3,17,90.85
1280.0,56.189094,43.860163,New,3,Monolithic,0,3,22.8
4800.0,56.36108,43.827276,Resale,10,Brick,2,1,75.0
1850.0,56.207413,44.026,Resale,3,Brick,2,2,46.6
1600.0,56.269746,43.879531,Resale,9,Brick,1,3,34.0
5400.0,56.34596,43.87158,Resale,17,Brick,3,10,91.11
5922.15,56.34596,43.87158,Resale,17,Brick,3,11,91.11
4243.2,56.34596,43.87158,Resale,17,Brick,2,10,62.4
5550.0,56.323631999999996,43.930446999999994,Resale,19,Monolithic,3,7,84.0
3500.0,56.344875,43.932520000000004,Resale,9,Brick,1,2,55.0
1350.0,56.263532,43.88881,Resale,5,Brick,0,1,18.4
2295.0,56.26953018020001,43.9276193704,Resale,9,Panel,1,1,35.0
1300.0,56.168055,43.871796,Resale,3,Brick,1,2,30.0
3750.0,56.225313,43.947891999999996,Resale,9,Panel,3,4,67.0
1490.0,56.34082900000001,43.910064,Resale,10,Block,0,3,15.0
1689.142,56.3419935254,43.837336526499996,New,13,Brick,0,8,29.0
6950.0,56.227355,43.947559999999996,Resale,19,Brick,3,6,97.0
3500.0,56.32917800000001,43.875972999999995,Resale,9,Panel,3,2,56.5
3500.3320000000012,56.311721,44.025094,New,17,Brick,1,10,46.64
3355.248,56.311721,44.025094,New,17,Brick,1,4,45.28
3400.0,56.32179100000001,43.935487,Resale,9,Brick,3,3,62.1
3355.248,56.311721,44.025094,New,17,Brick,1,6,45.28
5913.7,56.345988,43.87158,Resale,17,Brick,3,15,90.98
4243.2,56.345988,43.87158,New,17,Brick,2,13,62.4
3070.08,56.348926,43.872712,Resale,17,Brick,1,13,42.64
2850.0,56.23278809,43.86104202,Resale,5,Brick,3,4,51.0
2600.0,56.26246262,43.89267349,New,10,Brick,1,2,40.2
4896.68,56.348926,43.872712,Resale,17,Brick,2,7,72.01
2180.0,56.236026,43.868023,Resale,5,Brick,2,1,44.0
1900.0,56.231188,43.872667,Resale,5,Brick,2,1,45.7
11633.7,56.311721,44.025094,New,17,Brick,4,15,156.0
1600.0,56.3359893601,43.8463468029,Resale,5,Panel,1,3,32.0
2350.0,56.276179000000006,43.912436,Resale,5,Panel,2,1,44.0
10909.268,56.311721,44.025094,New,17,Brick,4,5,148.5
2250.0,56.346452,43.80162,Resale,5,Brick,2,3,41.0
3111.12,56.348926,43.872712,Resale,17,Brick,1,7,43.21
2230.0,56.291254,43.942269,Resale,9,Brick,1,7,39.4
3200.0,56.328973,43.91152,Resale,10,Brick,1,10,44.0
2600.0,56.331867,43.96304,Resale,5,Brick,2,1,43.0
3050.0,56.22271600000001,43.868660999999996,Resale,9,Panel,3,8,64.0
1500.0,56.209274,43.903328,Resale,3,Brick,1,2,35.0
4100.0,56.324238,43.93033,Resale,19,Brick,3,17,63.0
2000.0,56.293009999999995,43.863686,Resale,4,Brick,2,2,44.6
2650.0,56.270824,43.88387,Resale,9,Brick,2,9,44.0
2400.0,56.287804,43.912849,Resale,2,Brick,2,2,56.2
3950.0,56.31913,44.015104,Resale,4,Brick,2,3,42.0
2500.0,56.285923,44.045521,New,17,Panel,1,10,45.0
3200.0,56.26488199999999,43.910702,Resale,4,Brick,2,2,58.0
1800.0,56.24349599999999,43.829567,Resale,3,Brick,2,2,35.0
2750.0,56.278288,43.918679,Resale,5,Panel,2,5,44.6
1800.0,56.252627000000004,43.867771999999995,Resale,5,Brick,1,2,30.3
690.0,56.24045,43.970863,Resale,5,Brick,5,4,87.0
1780.0,56.309369,43.887687,Resale,9,Panel,1,1,33.0
2025.0,56.218807,43.866510999999996,New,17,Panel,1,16,33.2
2050.0,56.277077,43.979836,Resale,5,Brick,1,1,30.6
950.0,56.231388,43.831371999999995,Resale,5,Brick,1,1,13.0
2600.0,56.27745400000001,43.91344,Resale,5,Brick,3,4,46.1
2700.0,56.26774,43.981148,Resale,2,Brick,3,2,54.0
3550.0,56.2576,43.98034000000001,Resale,10,Brick,1,5,46.0
900.0,56.239613,43.970486,Resale,5,Brick,2,5,44.0
2850.0,56.34943000000001,43.850792,Resale,10,Brick,2,1,51.0
3500.0,56.344875,43.932520000000004,Resale,9,Brick,2,2,55.0
3550.0,56.23069399999999,43.880787,Resale,9,Brick,4,8,63.0
2800.0,56.25559000000001,43.881397,Resale,9,Brick,3,4,59.0
3350.0,56.257143000000006,43.982873,Resale,10,Brick,1,4,46.0
3750.0,56.284969,44.043949,Resale,9,Panel,4,5,57.0
3100.0,56.274809999999995,43.984676,Resale,5,Brick,3,1,54.0
4180.0,56.336597,43.93829,Resale,12,Brick,2,10,52.1
3650.0,56.250916000000004,43.85048,Resale,9,Brick,2,8,50.0
1980.0,56.340828,43.910065,Resale,17,Brick,1,5,33.0
2890.0,56.34285,43.910362,Resale,17,Brick,2,1,47.0
1850.0,56.317512,43.941272,Resale,3,Brick,1,3,31.6
2650.0,56.3333,43.8942,Resale,5,Brick,3,3,50.0
3450.0,56.323631999999996,43.930446999999994,Resale,19,Brick,2,2,50.2
2450.0,56.239613,43.970485,Resale,5,Brick,2,5,44.3
7450.0,56.304435999999995,44.07767,Resale,10,Brick,3,3,86.0
4857.39,56.311057999999996,43.98114,Resale,18,Brick,1,11,53.0
2900.0,56.3647342856,43.809645132600004,Resale,9,Panel,3,9,63.0
4170.0,56.261873,44.018186,New,14,Monolithic,2,7,60.0
2850.0,56.334357999999995,43.943931,Resale,12,Brick,1,6,32.0
4000.0,56.252942000000004,43.850901,Resale,9,Panel,2,8,50.0
2600.0,56.293507,44.060963,Resale,9,Brick,1,5,32.8
890.0,56.326783,44.002687,Resale,5,Panel,1,4,33.0
1900.0,56.270302,43.878345,Resale,9,Brick,1,7,36.0
4050.0,56.289390000000004,43.933384000000004,Resale,5,Brick,3,1,60.5
3600.0,56.317827,44.052124,Resale,9,Panel,3,1,60.0
900.0,56.326783,44.002687,Resale,3,Panel,3,2,59.0
2250.0,56.2886208577,43.9387124534,Resale,5,Panel,2,1,46.0
2200.0,56.274604000000004,43.915831,Resale,5,Panel,2,2,45.0
2150.0,56.340854,43.909957,Resale,10,Brick,1,7,30.0
4254.08,56.348926,43.872712,New,17,Brick,2,6,62.56
7951.12,56.348926,43.872712,New,17,Brick,4,10,114.42
7951.12,56.345988,43.87158,New,17,Brick,4,10,114.42
3744.0,56.313139,44.014395,New,17,Brick,1,8,48.0
10216.39,56.345988,43.87158,Resale,17,Brick,5,3,154.28
5804.76,56.313139,44.014395,New,17,Brick,2,6,74.42
5206.1,56.313139,44.014395,New,17,Brick,2,11,65.9
1660.0,56.26219200000001,43.98617,Resale,2,Brick,1,2,31.0
3800.0,56.255447,43.970144,Resale,10,Brick,1,7,47.0
4243.2,56.345988,43.87158,Resale,17,Brick,2,11,62.4
10165.35,56.348926,43.872712,New,17,Brick,4,11,153.51
8003.76,56.348926,43.872712,Resale,17,Brick,4,3,115.18
4254.08,56.348926,43.872712,Resale,17,Brick,2,6,62.56
6500.0,56.345988,43.87158,Resale,17,Brick,3,9,91.11
7666.12,56.313139,44.014395,New,17,Brick,3,6,99.56
4243.2,56.345988,43.87158,New,17,Brick,2,11,62.4
2860.0,56.348926,43.872712,Resale,17,Brick,1,9,43.05
1960.0,56.222660999999995,43.953121,Resale,10,Brick,1,3,17.0
5804.76,56.311721,44.025094,New,17,Brick,2,6,74.42
5950.75,56.345988,43.87158,New,17,Brick,3,3,91.55
4896.68,56.345988,43.87158,Resale,17,Brick,2,5,72.01
3081.6,56.348926,43.872712,New,17,Brick,1,7,42.8
2869.02,56.348926,43.872712,New,17,Brick,1,2,43.47
3551.366,56.311721,44.025094,New,17,Brick,1,11,47.32
3754.0009999999997,56.311721,44.025094,New,17,Brick,1,15,50.02
3029.7690000000002,56.313139,44.014395,New,17,Brick,1,15,40.37
3355.248,56.313139,44.014395,New,17,Brick,1,7,45.28
5913.7,56.348926,43.872712,New,17,Brick,3,15,90.98
3143.52,56.348926,43.872712,New,17,Brick,1,14,43.66
3099.6,56.348926,43.872712,New,17,Brick,1,11,43.05
3698.3309999999997,56.313139,44.014395,New,17,Brick,1,7,49.9
3358.488,56.311721,44.025094,New,17,Brick,1,10,44.75
3500.3320000000012,56.313139,44.014395,New,17,Brick,1,8,46.89
5935.8,56.348926,43.872712,New,17,Brick,3,6,91.32
7201.038000000001,56.311721,44.025094,New,17,Brick,3,16,97.18
3099.6,56.348926,43.872712,New,17,Brick,1,10,43.05
3500.3320000000012,56.311721,44.025094,New,17,Brick,1,8,46.89
3539.385,56.311721,44.025094,New,17,Brick,1,14,47.16
3111.12,56.348926,43.872712,New,17,Brick,1,8,43.21
6944.861,56.311721,44.025094,New,17,Brick,3,7,94.94
6513.39,56.311721,44.025094,New,13,Brick,3,12,87.8
5186.999,56.313139,44.014395,New,17,Brick,2,8,66.5
5908.501,56.348926,43.872712,Resale,17,Brick,3,3,90.9
5913.7,56.348926,43.872712,New,17,Brick,3,15,90.98
3114.0,56.348926,43.872712,New,17,Brick,1,15,43.25
3698.3309999999997,56.311721,44.025094,New,17,Brick,1,7,49.9
7342.8,56.348926,43.872712,New,17,Brick,3,6,104.42
7342.8,56.348926,43.872712,New,17,Brick,3,10,105.45
3081.6,56.345988,43.87158,Resale,17,Brick,1,4,42.8
5400.0,56.348926,43.872712,New,17,Brick,3,10,91.11
7321.584,56.311721,44.025094,New,13,Brick,3,8,100.27
6944.861,56.311721,44.025094,New,17,Brick,3,7,94.94
3499.992,56.365883,43.808384000000004,Resale,14,Brick,2,3,72.0
1700.0,56.24442,43.841307,Resale,5,Brick,1,2,30.0
2600.0,56.3416903559,43.8472229629,Resale,5,Panel,2,4,46.0
2700.0,56.31474300000001,44.07205,Resale,10,Brick,1,1,35.0
4650.0,56.281816000000006,44.081238,Resale,5,Monolithic,3,1,96.0
3600.0,56.305764,43.840687,Resale,14,Monolithic,2,11,60.6
2900.0,56.36588199999999,43.808384000000004,Resale,10,Brick,1,1,44.0
2100.0,56.223581,43.948306,Resale,10,Panel,1,5,40.0
2000.0,56.4936852143,44.0366030662,Resale,3,Brick,3,3,62.0
4200.0,56.317496999999996,43.939125,Resale,5,Brick,3,2,67.0
2550.0,56.321676000000004,43.924931,Resale,5,Brick,2,4,43.0
1250.0,56.226999,43.826395,Resale,3,Block,1,1,26.0
2500.0,56.314262,43.900327000000004,Resale,5,Brick,2,2,45.0
6449.6359999999995,56.311721,44.025094,New,17,Brick,4,6,88.17
3990.0,56.296204,44.067862,Resale,11,Brick,1,6,49.3
7282.814,56.311721,44.025094,New,17,Brick,3,4,99.56
5194.960999999998,56.311721,44.025094,New,17,Brick,2,15,69.22
7951.12,56.348926,43.872712,Resale,17,Brick,3,11,114.42
5573.2130000000025,56.311721,44.025094,New,17,Brick,2,12,74.26
4896.68,56.348926,43.872712,Resale,17,Brick,2,5,72.01
3643.4970000000003,56.311721,44.025094,New,17,Brick,1,6,49.17
1930.0,56.326887,44.005986,New,5,Monolithic,1,1,37.7
5150.0,56.309599,43.978273,Resale,10,Panel,3,2,72.0
3200.0,56.228519999999996,43.86313,Resale,9,Brick,2,9,47.0
1600.0,56.354457,43.839008,Resale,5,Brick,1,4,33.0
5200.0,56.315615,44.063280999999996,Resale,17,Panel,2,12,68.0
2250.0,56.289575,43.842565,Resale,9,Panel,2,2,52.0
2800.0,56.223942,43.86275,Resale,5,Panel,3,1,59.0
1600.0,56.233649,43.878129,Resale,9,Panel,1,5,35.0
1650.0,56.334785,43.876217,Resale,5,Brick,2,3,39.3
2200.0,56.256747999999995,43.849292999999996,Resale,9,Panel,1,2,33.0
1700.0,56.22997284,43.85834885,Resale,2,Brick,2,2,46.0
2250.0,56.3628417372,43.8166967413,Resale,9,Panel,1,5,35.0
1750.0,56.35345,43.838153999999996,Resale,5,Panel,1,1,32.0
2100.0,56.238342,43.828758,Resale,10,Block,1,5,30.0
2600.0,56.326896999999995,43.9283,Resale,10,Brick,1,8,35.0
4000.0,56.336597999999995,43.93828900000001,Resale,12,Brick,2,10,52.9
1500.0,56.38016500000001,43.79005,Resale,9,Brick,2,2,33.0
3600.0,56.2582,43.882126,Resale,9,Brick,3,7,60.0
1400.0,56.231987,43.860847,Resale,9,Brick,1,1,30.0
2600.0,56.364959,43.808716,Resale,9,Panel,2,4,47.0
2490.0,56.19564499999999,43.850039,Resale,3,Block,2,3,45.0
2500.0,56.326696999999996,43.921464,Resale,9,Brick,2,2,49.0
1430.0,56.185748,43.84835,Resale,3,Brick,1,3,33.0
2500.0,56.361474,43.847846999999994,Resale,5,Panel,3,5,48.0
2650.0,56.29047900000001,43.913298,Resale,5,Panel,2,4,48.0
2600.0,56.27673000000001,43.979225,Resale,5,Brick,2,2,42.0
2500.0,56.259218000000004,43.864779999999996,Resale,5,Brick,2,4,45.1
2900.0,56.29235300000001,44.008035,Resale,5,Brick,3,1,58.2
3885.0,56.32085037,44.01278687,Resale,17,Brick,2,3,60.0
3092.5,56.306368000000006,43.995701000000004,New,18,Brick,2,13,61.8
4068.0,56.306368000000006,43.995701000000004,New,18,Brick,3,7,81.3
2115.48,56.306368000000006,43.995701000000004,New,18,Brick,1,6,41.5
2860.0,56.326887,44.005986,Resale,5,Brick,3,5,49.2
3750.0,56.326887,44.005986,Resale,3,Brick,2,1,69.8
2170.0,56.240838000000004,43.978911,Resale,9,Brick,1,9,40.0
3900.0,56.25404200000001,43.863415,Resale,5,Brick,2,1,60.0
1650.0,56.230727,43.85745,Resale,2,Block,2,2,39.0
5500.0,56.245775,43.84349,Resale,10,Brick,3,2,76.0
2700.0,56.365313,43.825506,Resale,5,Brick,3,1,62.1
2050.0,56.26217270000001,44.00965118,Resale,5,Brick,1,2,36.0
2950.0,56.270759999999996,43.872948,Resale,9,Brick,3,6,65.0
1750.0,56.33056600000001,43.8366,Resale,5,Brick,1,2,34.0
2470.0,56.311531,44.036547,Resale,4,Brick,2,2,44.0
450.0,56.326783,44.002687,Resale,2,Brick,2,2,39.0
8869.0,56.313139,44.014395,New,17,Brick,3,6,120.0
3750.0,56.293802,44.008412,Resale,4,Brick,5,3,90.0
2590.0,56.325609,43.933115,Resale,9,Brick,1,5,32.0
2880.0,56.340854,43.909957,Resale,10,Brick,3,2,45.59
3150.0,56.270638,43.885259999999995,Resale,9,Brick,1,3,64.0
2000.0,56.3218154832,43.8803210035,Resale,9,Brick,1,9,36.0
1800.0,56.27466965,43.98334122,Resale,5,Brick,1,2,31.3
2050.0,56.319779000000004,43.886078999999995,Resale,6,Brick,2,3,42.0
15000.0,56.303520999999996,44.07301,Resale,8,Brick,5,8,150.0
2550.0,56.34098053,43.841362,Resale,9,Brick,2,1,43.3
3790.0,56.27361,44.087077,Resale,9,Panel,2,7,55.0
2800.0,56.324721,43.992566,Resale,5,Brick,1,4,38.0
2000.0,56.36362839,43.81697083,Resale,9,Brick,1,3,34.0
2600.0,56.270033883900005,43.8904881637,Resale,3,Block,3,2,67.0
1400.0,56.387882999999995,43.743382000000004,Resale,2,Brick,1,2,33.0
3500.0,56.31204,43.98723,Resale,9,Brick,1,4,37.0
7000.0,56.31804200000001,44.063155,Resale,24,Brick,2,17,68.0
5336.3,56.265067,44.022506,Resale,17,Brick,3,8,92.0
3637.296,56.267162,44.023531,Resale,19,Brick,2,17,53.7
2437.05,56.298772,43.945099,New,23,Brick,1,12,38.4
4500.0,56.324463,44.001888,Resale,10,Brick,2,10,60.0
3550.0,56.232414,43.950542,Resale,12,Brick,2,3,45.0
5281.848000000001,56.311721,44.025094,New,17,Brick,2,7,77.22
5208.489000000001,56.311721,44.025094,New,17,Brick,2,6,77.22
5542.071999999999,56.311721,44.025094,New,17,Brick,2,11,76.76
2400.0,56.352332999999994,43.866774,Resale,5,Brick,2,5,44.0
1700.0,56.24640274,43.84692383,Resale,2,Brick,2,1,45.1
4700.0,56.26360699999999,43.912085999999995,Resale,5,Brick,3,2,80.0
